system:index,elevation,.geo
40350_0,162,
40351_0,27,
40352_0,229,
40353_0,636,
40354_0,809,
40355_0,1078,
40356_0,60,
40357_0,1389,
40358_0,1289,
40360_0,797,
40361_0,216,
40362_0,1276,
40363_0,365,
40364_0,1548,
40366_0,1129,
40367_0,300,
40368_0,280,
40369_0,183,
40370_0,825,
40371_0,588,
40372_0,481,
40374_0,804,
40375_0,556,
40376_0,545,
40377_0,432,
40378_0,463,
40379_0,1286,
40380_0,1396,
40381_0,210,
40382_0,1319,
40383_0,734,
40384_0,591,
40385_0,131,
40386_0,75,
40387_0,417,
40388_0,700,
40389_0,1076,
40390_0,2515,
40391_0,1272,
40392_0,403,
40393_0,2444,
40394_0,752,
40395_0,1130,
40396_0,2437,
40398_0,720,
40399_0,709,
40400_0,861,
40401_0,1044,
40402_0,838,
40403_0,76,
40404_0,1607,
40405_0,815,
40406_0,39,
40407_0,24,
40408_0,179,
40409_0,731,
40410_0,64,
40411_0,1321,
40412_0,1733,
40414_0,55,
40415_0,546,
40416_0,1155,
40418_0,459,
40420_0,2182,
40421_0,695,
40422_0,67,
40423_0,16,
40425_0,1064,
40427_0,523,
40430_0,552,
40431_0,782,
40432_0,1532,
40433_0,222,
40435_0,1530,
40436_0,624,
40437_0,541,
40438_0,1404,
40439_0,92,
40440_0,717,
40442_0,594,
40443_0,1709,
40444_0,285,
40445_0,772,
40446_0,2317,
40447_0,169,
40448_0,923,
40449_0,289,
40450_0,25,
40451_0,334,
40452_0,267,
40453_0,495,
40454_0,1000,
40455_0,14,
40456_0,666,
40458_0,339,
40459_0,1098,
40460_0,1626,
40462_0,2799,
40464_0,628,
40465_0,57,
40466_0,667,
40467_0,26,
40468_0,401,
40469_0,416,
40470_0,1068,
40471_0,239,
40473_0,103,
40474_0,193,
40475_0,28,
40476_0,56,
40477_0,1719,
40479_0,1878,
40481_0,228,
40482_0,294,
40483_0,833,
40484_0,660,
40485_0,355,
40486_0,7,
40487_0,668,
40488_0,1094,
40489_0,83,
40490_0,820,
40491_0,189,
40492_0,722,
40494_0,916,
40495_0,68,
40497_0,47,
40498_0,1,
40499_0,51,
40500_0,235,
40501_0,802,
40502_0,408,
40503_0,2597,
40504_0,189,
40505_0,427,
40506_0,748,
40507_0,276,
40508_0,1590,
40509_0,534,
40510_0,136,
40511_0,238,
40513_0,476,
40514_0,143,
40515_0,1004,
40516_0,790,
40517_0,588,
40518_0,1564,
40520_0,544,
40521_0,635,
40522_0,805,
40523_0,1409,
40524_0,882,
40525_0,1274,
40526_0,370,
40527_0,102,
40528_0,3480,
40529_0,31,
40530_0,72,
40531_0,485,
40532_0,78,
40533_0,1260,
40535_0,805,
40536_0,66,
40537_0,112,
40538_0,1518,
40539_0,1585,
40540_0,684,
40541_0,24,
40542_0,982,
40543_0,958,
40544_0,874,
40545_0,375,
40546_0,1697,
40547_0,631,
40548_0,1620,
40549_0,583,
40550_0,781,
40551_0,920,
40553_0,-71,
40555_0,685,
40556_0,1907,
40557_0,1,
40558_0,362,
40559_0,530,
40560_0,406,
40561_0,92,
40562_0,257,
40563_0,1629,
40564_0,970,
40565_0,1671,
40566_0,833,
40567_0,2423,
40568_0,150,
40569_0,626,
40570_0,603,
40571_0,1756,
40572_0,5,
40573_0,1130,
40574_0,1093,
40575_0,1469,
40576_0,677,
40578_0,117,
40580_0,2338,
40581_0,2288,
40583_0,267,
40584_0,1387,
40585_0,928,
40586_0,1261,
40587_0,275,
40588_0,-27,
40589_0,1612,
40590_0,2122,
40591_0,319,
40592_0,2374,
40593_0,1631,
40594_0,172,
40595_0,629,
40596_0,273,
40597_0,105,
40598_0,434,
40599_0,152,
40600_0,1428,
40601_0,11,
40602_0,420,
40603_0,246,
40604_0,501,
40606_0,345,
40607_0,765,
40608_0,516,
40609_0,3,
40610_0,114,
40611_0,2098,
40612_0,13,
40613_0,128,
40614_0,-71,
40615_0,177,
40616_0,12,
40617_0,505,
40618_0,175,
40619_0,274,
40620_0,1188,
40622_0,2457,
40623_0,1617,
40624_0,769,
40625_0,76,
40626_0,36,
40627_0,867,
40628_0,1590,
40629_0,232,
40630_0,866,
40631_0,3711,
40632_0,685,
40633_0,1744,
40634_0,814,
40637_0,5,
40638_0,734,
40639_0,626,
40640_0,994,
40641_0,2093,
40642_0,218,
40644_0,1446,
40645_0,1013,
40646_0,241,
40647_0,1263,
40648_0,2,
40649_0,2000,
40650_0,64,
40651_0,862,
40652_0,1076,
40653_0,2715,
40654_0,771,
40656_0,828,
40657_0,-71,
40658_0,2529,
40659_0,77,
40660_0,193,
40661_0,2418,
40662_0,-6,
40663_0,1504,
40665_0,1767,
40666_0,1360,
40667_0,634,
40668_0,1557,
40669_0,608,
40670_0,908,
40671_0,1698,
40672_0,69,
40673_0,108,
40674_0,42,
40676_0,1531,
40677_0,363,
40678_0,846,
40679_0,1814,
40680_0,1120,
40681_0,1889,
40682_0,512,
40683_0,478,
40684_0,919,
40685_0,1503,
40687_0,152,
40688_0,1690,
40689_0,938,
40690_0,-71,
40691_0,1021,
40692_0,416,
40693_0,3289,
40694_0,331,
40695_0,1653,
40696_0,3108,
40697_0,64,
40698_0,1248,
40699_0,1429,
40700_0,33,
40701_0,1407,
40702_0,1766,
40703_0,2306,
40704_0,96,
40705_0,401,
40706_0,910,
40707_0,689,
40709_0,112,
40710_0,692,
40711_0,137,
40712_0,282,
40713_0,410,
40714_0,421,
40715_0,443,
40716_0,1486,
40717_0,806,
40719_0,3109,
40720_0,797,
40721_0,1369,
40722_0,939,
40723_0,106,
40724_0,3620,
40725_0,743,
40726_0,157,
40727_0,1341,
40728_0,296,
40729_0,1433,
40730_0,202,
40731_0,903,
40732_0,1265,
40733_0,921,
40734_0,778,
40735_0,2005,
40736_0,1262,
40737_0,232,
40738_0,608,
40739_0,537,
40740_0,12,
40741_0,671,
40742_0,629,
40743_0,1076,
40744_0,1707,
40745_0,29,
40746_0,1254,
40747_0,1492,
40748_0,2667,
40749_0,2402,
40750_0,438,
40751_0,83,
40752_0,140,
40753_0,500,
40754_0,830,
40755_0,197,
40757_0,1080,
40758_0,176,
40759_0,964,
40760_0,1571,
40761_0,2698,
40762_0,253,
40763_0,2081,
40764_0,1089,
40765_0,411,
40766_0,1259,
40767_0,789,
40768_0,840,
40769_0,581,
40770_0,1903,
40771_0,1993,
40774_0,701,
40775_0,397,
40776_0,1614,
40777_0,319,
40778_0,442,
40779_0,146,
40780_0,1213,
40781_0,580,
40782_0,15,
40783_0,811,
40784_0,205,
40785_0,138,
40786_0,2493,
40787_0,622,
40788_0,851,
40789_0,235,
40790_0,574,
40791_0,41,
40792_0,21,
40793_0,313,
40794_0,772,
40795_0,812,
40796_0,1234,
40797_0,293,
40798_0,915,
40799_0,69,
40801_0,2619,
40802_0,190,
40803_0,681,
40804_0,282,
40805_0,1140,
40806_0,667,
40807_0,2147,
40808_0,357,
40809_0,674,
40810_0,1046,
40811_0,1271,
40812_0,310,
40813_0,147,
40814_0,90,
40815_0,114,
40816_0,182,
40817_0,1,
40819_0,1059,
40820_0,478,
40821_0,380,
40822_0,814,
40823_0,-71,
40824_0,1197,
40825_0,1359,
40826_0,1053,
40827_0,578,
40828_0,1568,
40829_0,603,
40831_0,1345,
40832_0,465,
40833_0,1911,
40834_0,1290,
40835_0,117,
40836_0,46,
40837_0,3436,
40838_0,1377,
40839_0,655,
40840_0,147,
40841_0,1357,
40842_0,1707,
40843_0,776,
40844_0,107,
40845_0,109,
40846_0,1,
40847_0,1643,
40848_0,39,
40849_0,303,
40850_0,404,
40851_0,868,
40852_0,1205,
40854_0,868,
40855_0,1248,
40856_0,60,
40857_0,1622,
40858_0,40,
40859_0,83,
40860_0,795,
40861_0,1822,
40862_0,387,
40863_0,2006,
40864_0,1776,
40865_0,193,
40866_0,2385,
40867_0,627,
40868_0,1366,
40869_0,1301,
40870_0,449,
40871_0,808,
40872_0,907,
40873_0,2176,
40874_0,175,
40875_0,454,
40876_0,946,
40877_0,406,
40878_0,49,
40879_0,69,
40880_0,2220,
40881_0,862,
40882_0,3724,
40883_0,12,
40884_0,50,
40886_0,2485,
40887_0,768,
40888_0,1824,
40889_0,690,
40890_0,1957,
40891_0,1741,
40892_0,871,
40893_0,1215,
40895_0,1,
40896_0,337,
40897_0,2143,
40898_0,29,
40899_0,364,
40900_0,766,
40901_0,290,
40902_0,1843,
40903_0,1757,
40904_0,1566,
40905_0,23,
40906_0,22,
40908_0,10,
40910_0,454,
40911_0,1920,
40912_0,264,
40913_0,1193,
40914_0,741,
40915_0,2134,
40916_0,1128,
40917_0,1769,
40918_0,41,
40919_0,172,
40920_0,392,
40921_0,454,
40922_0,627,
40923_0,-71,
40924_0,751,
40925_0,23,
40926_0,407,
40927_0,1261,
40928_0,64,
40929_0,373,
40930_0,1850,
40931_0,4,
40932_0,853,
40933_0,1307,
40934_0,159,
40935_0,774,
40936_0,2158,
40937_0,913,
40938_0,411,
40939_0,1797,
40940_0,210,
40941_0,1326,
40942_0,124,
40943_0,1767,
40944_0,235,
40945_0,992,
40946_0,543,
40947_0,1068,
40949_0,-5,
40950_0,29,
40951_0,639,
40952_0,106,
40953_0,2,
40954_0,571,
40955_0,68,
40956_0,1529,
40957_0,115,
40958_0,584,
40959_0,1317,
40960_0,-6,
40961_0,1591,
40962_0,817,
40963_0,2558,
40964_0,29,
40965_0,1885,
40966_0,94,
40967_0,1637,
40968_0,2463,
40969_0,1013,
40970_0,1602,
40971_0,929,
40972_0,3,
40973_0,1010,
40974_0,940,
40975_0,2778,
40976_0,635,
40977_0,741,
40979_0,428,
40980_0,19,
40981_0,1938,
40982_0,641,
40983_0,1603,
40984_0,10,
40985_0,25,
40987_0,1116,
40988_0,2444,
40989_0,642,
40990_0,1597,
40991_0,703,
40992_0,5,
40993_0,605,
40994_0,2324,
40995_0,271,
40996_0,-6,
40997_0,779,
40998_0,1456,
40999_0,266,
41000_0,1898,
41001_0,1514,
41002_0,116,
41003_0,36,
41006_0,2015,
41007_0,1289,
41008_0,2059,
41009_0,1755,
41010_0,767,
41011_0,2021,
41012_0,1614,
41013_0,1350,
41014_0,-38,
41015_0,1622,
41016_0,1723,
41017_0,715,
41018_0,594,
41021_0,709,
41022_0,1423,
41023_0,125,
41024_0,211,
41025_0,1228,
41026_0,1178,
41027_0,1807,
41028_0,934,
41029_0,549,
41030_0,722,
41031_0,703,
41032_0,1433,
41033_0,840,
41034_0,513,
41035_0,42,
41036_0,175,
41037_0,307,
41039_0,637,
41040_0,517,
41041_0,90,
41042_0,2654,
41043_0,1381,
41044_0,107,
41045_0,2360,
41046_0,387,
41047_0,671,
41048_0,11,
41049_0,1392,
41050_0,3183,
41051_0,19,
41052_0,1569,
41053_0,8,
41054_0,1626,
41055_0,543,
41056_0,506,
41057_0,1373,
41058_0,85,
41059_0,1330,
41060_0,220,
41061_0,316,
41062_0,819,
41063_0,891,
41064_0,1698,
41066_0,100,
41067_0,1,
41068_0,869,
41069_0,1794,
41070_0,2258,
41071_0,407,
41072_0,1015,
41073_0,1579,
41074_0,391,
41075_0,5,
41076_0,977,
41077_0,-2,
41078_0,23,
41079_0,2824,
41081_0,989,
41082_0,2197,
41083_0,298,
41084_0,1221,
41085_0,58,
41086_0,-1,
41087_0,1662,
41088_0,1037,
41089_0,240,
41090_0,536,
41091_0,762,
41093_0,1089,
41094_0,956,
41095_0,1675,
41096_0,561,
41097_0,1837,
41098_0,2757,
41099_0,70,
41100_0,878,
41102_0,716,
41103_0,1013,
41104_0,381,
41106_0,20,
41107_0,605,
41109_0,1341,
41110_0,2026,
41111_0,834,
41112_0,44,
41113_0,1260,
41114_0,1103,
41115_0,1695,
41116_0,373,
41117_0,218,
41118_0,1794,
41119_0,1390,
41120_0,68,
41121_0,-25,
41122_0,756,
41123_0,2334,
41124_0,1415,
41125_0,34,
41126_0,92,
41128_0,1814,
41129_0,1344,
41130_0,2647,
41131_0,28,
41132_0,2319,
41133_0,447,
41134_0,3760,
41135_0,1213,
41136_0,48,
41137_0,234,
41138_0,36,
41140_0,524,
41141_0,867,
41142_0,741,
41143_0,2827,
41144_0,117,
41145_0,1159,
41146_0,1055,
41147_0,61,
41148_0,893,
41149_0,87,
41150_0,1292,
41151_0,128,
41152_0,233,
41153_0,21,
41154_0,92,
41155_0,1305,
41156_0,42,
41157_0,190,
41158_0,1161,
41159_0,1250,
41160_0,88,
41161_0,389,
41162_0,1620,
41163_0,216,
41164_0,11,
41165_0,1226,
41166_0,358,
41167_0,122,
41168_0,1779,
41169_0,378,
41170_0,1991,
41171_0,830,
41172_0,500,
41173_0,9,
41174_0,313,
41175_0,380,
41176_0,327,
41177_0,81,
41178_0,1854,
41179_0,1441,
41180_0,215,
41181_0,325,
41182_0,1109,
41183_0,110,
41184_0,1638,
41185_0,665,
41186_0,126,
41187_0,1421,
41188_0,69,
41189_0,208,
41190_0,1222,
41192_0,332,
41193_0,2738,
41194_0,64,
41195_0,105,
41196_0,567,
41197_0,1282,
41198_0,267,
41199_0,1376,
41200_0,124,
41201_0,17,
41202_0,172,
41203_0,1710,
41204_0,669,
41205_0,76,
41206_0,216,
41208_0,2508,
41209_0,1833,
41211_0,1190,
41212_0,1612,
41213_0,1793,
41214_0,586,
41215_0,347,
41216_0,124,
41217_0,168,
41218_0,709,
41220_0,696,
41221_0,910,
41222_0,947,
41223_0,429,
41224_0,1329,
41225_0,77,
41226_0,970,
41228_0,69,
41229_0,747,
41230_0,813,
41231_0,1359,
41232_0,21,
41233_0,882,
41234_0,337,
41235_0,905,
41236_0,229,
41237_0,1241,
41238_0,2484,
41239_0,5,
41241_0,2357,
41243_0,493,
41244_0,866,
41245_0,270,
41246_0,2550,
41247_0,1296,
41248_0,107,
41249_0,-1,
41250_0,605,
41251_0,1991,
41252_0,26,
41254_0,59,
41255_0,1081,
41256_0,2309,
41257_0,1291,
41258_0,1111,
41259_0,10,
41260_0,391,
41262_0,47,
41263_0,1049,
41264_0,438,
41265_0,1566,
41266_0,38,
41267_0,97,
41268_0,1302,
41269_0,1125,
41270_0,1958,
41272_0,63,
41273_0,77,
41274_0,1094,
41275_0,1761,
41276_0,2473,
41277_0,-71,
41278_0,483,
41279_0,784,
41280_0,2157,
41281_0,6,
41282_0,285,
41283_0,8,
41285_0,1388,
41286_0,404,
41288_0,1241,
41289_0,823,
41290_0,467,
41292_0,65,
41293_0,1379,
41294_0,1043,
41295_0,1354,
41297_0,88,
41298_0,19,
41300_0,921,
41301_0,2088,
41302_0,240,
41303_0,1402,
41304_0,965,
41305_0,-62,
41306_0,1412,
41307_0,229,
41308_0,49,
41309_0,1145,
41310_0,786,
41311_0,938,
41312_0,346,
41313_0,2439,
41314_0,1434,
41315_0,1023,
41316_0,2555,
41317_0,12,
41321_0,121,
41322_0,648,
41323_0,342,
41324_0,145,
41325_0,1879,
41326_0,704,
41327_0,1227,
41328_0,87,
41329_0,3765,
41330_0,293,
41331_0,776,
41332_0,90,
41333_0,304,
41334_0,1293,
41335_0,-4,
41336_0,152,
41337_0,102,
41338_0,36,
41339_0,539,
41340_0,846,
41341_0,346,
41342_0,2412,
41343_0,1386,
41344_0,9,
41345_0,605,
41346_0,11,
41347_0,467,
41348_0,1614,
41349_0,728,
41350_0,756,
41351_0,1145,
41352_0,330,
41353_0,245,
41354_0,500,
41355_0,1076,
41356_0,930,
41357_0,20,
41358_0,999,
41360_0,754,
41361_0,415,
41363_0,1668,
41364_0,1915,
41365_0,423,
41366_0,163,
41367_0,1477,
41368_0,-1,
41369_0,317,
41370_0,287,
41371_0,1046,
41372_0,529,
41374_0,1374,
41375_0,1112,
41376_0,461,
41377_0,528,
41378_0,530,
41379_0,1499,
41380_0,437,
41381_0,1107,
41382_0,395,
41383_0,1262,
41384_0,589,
41385_0,-75,
41386_0,2072,
41387_0,182,
41388_0,402,
41389_0,449,
41390_0,631,
41391_0,503,
41392_0,1235,
41393_0,1775,
41394_0,956,
41395_0,-1,
41398_0,34,
41399_0,796,
41402_0,779,
41403_0,84,
41404_0,670,
41405_0,138,
41406_0,61,
41407_0,322,
41408_0,587,
41410_0,392,
41411_0,110,
41412_0,68,
41414_0,1504,
41415_0,1029,
41416_0,73,
41417_0,788,
41418_0,340,
41419_0,70,
41422_0,938,
41423_0,100,
41424_0,1224,
41425_0,197,
41426_0,434,
41427_0,3151,
41428_0,59,
41429_0,76,
41430_0,82,
41431_0,813,
41432_0,637,
41433_0,112,
41434_0,1519,
41435_0,1057,
41436_0,83,
41437_0,452,
41438_0,676,
41439_0,772,
41440_0,166,
41441_0,1822,
41442_0,6,
41443_0,1930,
41444_0,69,
41445_0,615,
41446_0,1535,
41447_0,104,
41448_0,58,
41449_0,590,
41450_0,53,
41451_0,402,
41452_0,604,
41453_0,315,
41455_0,56,
41456_0,274,
41457_0,177,
41458_0,1368,
41459_0,684,
41460_0,862,
41461_0,606,
41462_0,2806,
41466_0,911,
41467_0,3234,
41468_0,1078,
41469_0,1958,
41470_0,262,
41471_0,351,
41473_0,63,
41474_0,817,
41475_0,411,
41476_0,2564,
41477_0,1684,
41478_0,892,
41479_0,1202,
41480_0,1980,
41481_0,1884,
41482_0,-15,
41483_0,1491,
41484_0,413,
41487_0,1685,
41488_0,91,
41489_0,660,
41490_0,1077,
41492_0,1535,
41493_0,1104,
41494_0,998,
41495_0,1035,
41496_0,1260,
41497_0,578,
41498_0,1426,
41500_0,385,
41501_0,253,
41502_0,59,
41504_0,43,
41505_0,1019,
41506_0,558,
41507_0,1287,
41508_0,123,
41510_0,2061,
41511_0,742,
41512_0,869,
41513_0,1457,
41514_0,2131,
41515_0,1531,
41516_0,657,
41517_0,1836,
41518_0,1339,
41519_0,1275,
41520_0,1473,
41521_0,109,
41522_0,703,
41523_0,512,
41525_0,2766,
41526_0,2887,
41527_0,871,
41528_0,1543,
41529_0,788,
41530_0,436,
41531_0,70,
41533_0,1466,
41534_0,490,
41535_0,571,
41536_0,779,
41537_0,233,
41538_0,1416,
41539_0,133,
41540_0,133,
41541_0,397,
41542_0,869,
41543_0,1027,
41544_0,1399,
41545_0,317,
41546_0,840,
41547_0,470,
41548_0,1663,
41549_0,1931,
41550_0,1736,
41552_0,32,
41553_0,275,
41554_0,16,
41555_0,553,
41556_0,1089,
41557_0,731,
41558_0,247,
41559_0,1539,
41560_0,927,
41561_0,1091,
41562_0,1107,
41563_0,1547,
41564_0,1143,
41567_0,1816,
41568_0,577,
41569_0,2083,
41570_0,6,
41571_0,2497,
41572_0,2215,
41573_0,380,
41574_0,1422,
41575_0,254,
41576_0,1729,
41577_0,-71,
41578_0,6,
41579_0,779,
41580_0,117,
41582_0,1539,
41583_0,1539,
41584_0,1370,
41585_0,1583,
41586_0,5,
41587_0,221,
41588_0,798,
41589_0,1374,
41590_0,572,
41591_0,287,
41592_0,487,
41593_0,1575,
41594_0,1198,
41595_0,876,
41596_0,683,
41597_0,1435,
41598_0,93,
41599_0,504,
41600_0,716,
41601_0,1039,
41602_0,1005,
41603_0,1753,
41604_0,432,
41606_0,123,
41607_0,1033,
41608_0,201,
41609_0,3836,
41610_0,1150,
41611_0,1533,
41612_0,922,
41613_0,291,
41614_0,121,
41615_0,1878,
41616_0,640,
41617_0,2318,
41618_0,148,
41619_0,1400,
41620_0,32,
41621_0,63,
41623_0,12,
41624_0,1175,
41625_0,3595,
41626_0,575,
41627_0,566,
41628_0,1328,
41630_0,126,
41631_0,246,
41632_0,408,
41633_0,1127,
41634_0,1603,
41635_0,769,
41636_0,608,
41637_0,1116,
41638_0,838,
41639_0,1029,
41640_0,31,
41641_0,590,
41642_0,594,
41643_0,1075,
41644_0,695,
41645_0,211,
41646_0,1934,
41647_0,418,
41648_0,111,
41649_0,1867,
41650_0,2402,
41652_0,1388,
41653_0,1024,
41655_0,868,
41656_0,898,
41657_0,696,
41658_0,1226,
41659_0,114,
41660_0,253,
41661_0,1598,
41662_0,320,
41663_0,1772,
41664_0,990,
41665_0,2057,
41666_0,1830,
41667_0,585,
41668_0,94,
41669_0,32,
41670_0,941,
41671_0,174,
41672_0,1,
41673_0,1770,
41675_0,2254,
41676_0,1512,
41677_0,216,
41678_0,46,
41679_0,179,
41680_0,59,
41681_0,699,
41682_0,2319,
41683_0,306,
41684_0,2568,
41685_0,381,
41686_0,236,
41688_0,1742,
41690_0,102,
41691_0,814,
41692_0,682,
41693_0,330,
41695_0,56,
41696_0,1041,
41697_0,136,
41698_0,1614,
41699_0,532,
41700_0,2133,
41701_0,2573,
41702_0,576,
41703_0,156,
41704_0,84,
41705_0,2259,
41706_0,694,
41707_0,494,
41708_0,892,
41709_0,239,
41710_0,48,
41711_0,678,
41713_0,77,
41714_0,332,
41716_0,-67,
41717_0,1689,
41718_0,73,
41719_0,1834,
41720_0,1470,
41722_0,218,
41723_0,302,
41724_0,8,
41725_0,-8,
41726_0,57,
41727_0,81,
41728_0,381,
41729_0,1146,
41730_0,169,
41731_0,405,
41732_0,945,
41733_0,62,
41736_0,1192,
41737_0,678,
41738_0,727,
41739_0,114,
41740_0,1188,
41741_0,1306,
41742_0,1502,
41743_0,300,
41744_0,1128,
41745_0,2117,
41746_0,455,
41747_0,523,
41748_0,1327,
41749_0,37,
41750_0,1284,
41751_0,2417,
41752_0,91,
41753_0,2246,
41754_0,382,
41755_0,1533,
41756_0,864,
41757_0,72,
41758_0,699,
41759_0,1912,
41760_0,66,
41761_0,2076,
41762_0,376,
41763_0,404,
41764_0,1303,
41765_0,178,
41766_0,1622,
41767_0,1406,
41770_0,1821,
41771_0,1819,
41772_0,1996,
41774_0,134,
41775_0,1133,
41776_0,39,
41777_0,289,
41778_0,2109,
41779_0,387,
41781_0,69,
41782_0,1081,
41783_0,81,
41784_0,909,
41786_0,98,
41789_0,1964,
41791_0,56,
41792_0,2329,
41793_0,-79,
41794_0,1493,
41795_0,572,
41796_0,1973,
41797_0,3267,
41798_0,1934,
41799_0,105,
41800_0,108,
41801_0,2136,
41803_0,209,
41804_0,644,
41805_0,1800,
41806_0,1786,
41807_0,133,
41808_0,1721,
41809_0,287,
41810_0,973,
41811_0,36,
41812_0,205,
41814_0,1396,
41815_0,6,
41816_0,23,
41817_0,1330,
41818_0,2337,
41819_0,573,
41820_0,408,
41822_0,811,
41823_0,257,
41824_0,277,
41825_0,1543,
41826_0,24,
41827_0,314,
41828_0,1493,
41829_0,1217,
41830_0,395,
41831_0,429,
41832_0,433,
41834_0,494,
41835_0,2232,
41836_0,871,
41837_0,1671,
41839_0,1396,
41840_0,38,
41841_0,773,
41842_0,168,
41843_0,474,
41844_0,249,
41845_0,10,
41846_0,1221,
41847_0,1658,
41848_0,8,
41849_0,698,
41850_0,-4,
41851_0,773,
41852_0,-71,
41853_0,678,
41855_0,417,
41856_0,1945,
41857_0,1355,
41858_0,499,
41859_0,1540,
41860_0,950,
41861_0,145,
41862_0,193,
41863_0,37,
41864_0,436,
41865_0,281,
41866_0,2001,
41867_0,333,
41868_0,7,
41869_0,10,
41870_0,583,
41871_0,1092,
41872_0,2090,
41873_0,1536,
41874_0,1300,
41875_0,1652,
41876_0,202,
41877_0,979,
41879_0,1087,
41880_0,139,
41881_0,25,
41882_0,606,
41884_0,16,
41885_0,133,
41886_0,971,
41888_0,1992,
41889_0,1097,
41890_0,1438,
41891_0,740,
41892_0,1997,
41893_0,218,
41894_0,1414,
41895_0,219,
41896_0,1149,
41897_0,1863,
41898_0,819,
41899_0,1328,
41901_0,513,
41902_0,-71,
41903_0,2048,
41904_0,534,
41905_0,779,
41906_0,1263,
41908_0,185,
41909_0,560,
41910_0,1854,
41912_0,650,
41913_0,473,
41914_0,1247,
41915_0,184,
41916_0,1424,
41917_0,988,
41918_0,1618,
41919_0,475,
41920_0,69,
41921_0,238,
41923_0,912,
41925_0,715,
41926_0,25,
41927_0,424,
41928_0,1834,
41929_0,591,
41930_0,1866,
41931_0,37,
41932_0,897,
41933_0,131,
41934_0,107,
41935_0,385,
41936_0,57,
41937_0,1968,
41938_0,314,
41939_0,523,
41940_0,816,
41941_0,1913,
41943_0,599,
41944_0,1002,
41945_0,337,
41946_0,3334,
41947_0,328,
41948_0,667,
41950_0,94,
41951_0,9,
41952_0,261,
41953_0,440,
41955_0,68,
41956_0,881,
41957_0,1521,
41958_0,49,
41959_0,924,
41960_0,250,
41961_0,837,
41962_0,1497,
41963_0,264,
41964_0,18,
41967_0,2146,
41968_0,42,
41969_0,273,
41970_0,426,
41972_0,449,
41973_0,171,
41974_0,861,
41975_0,1259,
41976_0,926,
41978_0,259,
41979_0,3163,
41980_0,1573,
41981_0,1846,
41982_0,109,
41983_0,12,
41984_0,2158,
41985_0,2128,
41986_0,868,
41987_0,1959,
41988_0,1666,
41989_0,1470,
41990_0,246,
41991_0,714,
41992_0,855,
41993_0,1679,
41994_0,922,
41995_0,1466,
41996_0,1137,
41997_0,340,
41998_0,2352,
41999_0,-71,
42000_0,249,
42001_0,2390,
42002_0,93,
42003_0,257,
42004_0,1270,
42005_0,307,
42006_0,371,
42007_0,773,
42008_0,33,
42009_0,1184,
42010_0,984,
42011_0,203,
42012_0,170,
42014_0,75,
42015_0,964,
42017_0,1322,
42018_0,490,
42019_0,1193,
42020_0,386,
42021_0,1797,
42022_0,58,
42023_0,1215,
42024_0,681,
42025_0,1067,
42026_0,381,
42027_0,1144,
42028_0,1080,
42029_0,213,
42030_0,2481,
42031_0,244,
42032_0,683,
42033_0,1198,
42034_0,407,
42035_0,1098,
42036_0,347,
42037_0,815,
42038_0,298,
42039_0,661,
42040_0,2029,
42041_0,2350,
42042_0,234,
42043_0,173,
42044_0,1876,
42045_0,1796,
42046_0,2014,
42047_0,343,
42049_0,447,
42050_0,640,
42051_0,54,
42052_0,-2,
42053_0,736,
42054_0,1175,
42055_0,59,
42056_0,1262,
42057_0,1925,
42058_0,915,
42059_0,592,
42060_0,2269,
42061_0,191,
42062_0,246,
42063_0,1414,
42064_0,1137,
42065_0,-4,
42066_0,966,
42068_0,1916,
42069_0,1604,
42070_0,1249,
42071_0,1385,
42073_0,462,
42074_0,824,
42075_0,1068,
42076_0,500,
42077_0,125,
42078_0,463,
42079_0,1393,
42080_0,1711,
42081_0,1285,
42082_0,273,
42083_0,1464,
42084_0,339,
42085_0,580,
42086_0,1146,
42087_0,753,
42088_0,1871,
42089_0,2007,
42090_0,982,
42091_0,55,
42092_0,1290,
42094_0,2734,
42095_0,2341,
42096_0,2482,
42097_0,587,
42098_0,522,
42099_0,225,
42100_0,3158,
42101_0,1518,
42103_0,1221,
42104_0,705,
42105_0,961,
42106_0,579,
42107_0,3631,
42108_0,2311,
42109_0,331,
42110_0,676,
42111_0,2503,
42112_0,1651,
42113_0,2853,
42114_0,10,
42115_0,8,
42116_0,967,
42117_0,99,
42118_0,895,
42119_0,59,
42120_0,717,
42121_0,3605,
42122_0,231,
42123_0,606,
42124_0,1427,
42125_0,67,
42126_0,1007,
42127_0,31,
42128_0,25,
42129_0,2948,
42130_0,382,
42131_0,178,
42132_0,310,
42133_0,109,
42134_0,1492,
42135_0,755,
42136_0,138,
42137_0,1369,
42138_0,329,
42139_0,2178,
42140_0,366,
42141_0,541,
42142_0,2214,
42143_0,1183,
42144_0,71,
42145_0,103,
42147_0,29,
42148_0,25,
42149_0,33,
42150_0,1813,
42151_0,2062,
42152_0,1409,
42154_0,220,
42155_0,854,
42156_0,2114,
42157_0,-4,
42158_0,501,
42159_0,319,
42160_0,2273,
42161_0,3939,
42162_0,114,
42163_0,502,
42164_0,616,
42165_0,498,
42166_0,-68,
42167_0,77,
42168_0,2339,
42169_0,72,
42170_0,503,
42171_0,1421,
42172_0,1303,
42173_0,574,
42175_0,901,
42176_0,854,
42177_0,505,
42178_0,1295,
42179_0,1522,
42180_0,238,
42181_0,1274,
42182_0,1730,
42183_0,943,
