system:index,gHM,.geo
1337_0,0.12275187,
1339_0,0.06950107,
1340_0,0.30982184,
1341_0,0.5437104,
1342_0,0.17711397,
1343_0,0.03112473,
1344_0,0.0025995213,
1345_0,0.0018607464,
1346_0,0.027800608,
1347_0,0.21288876,
1348_0,0.061588775,
1349_0,0.18195494,
1350_0,0.0017443214,
1351_0,0.52527684,
1352_0,0.10340476,
1354_0,0.09819123,
1355_0,0.071514815,
1357_0,0.0,
1358_0,0.021127779,
1359_0,0.009450894,
1360_0,0.11356334,
1361_0,0.44779316,
1362_0,0.015177142,
1363_0,0.2597191,
1364_0,0.19119164,
1365_0,0.31383768,
1366_0,5.7333685E-4,
1367_0,0.030379634,
1368_0,0.53518623,
1369_0,2.4579995E-4,
1370_0,0.04354967,
1371_0,0.39917746,
1372_0,0.02658214,
1373_0,0.030974945,
1376_0,0.0,
1377_0,0.65143317,
1378_0,0.005956731,
1379_0,0.0026738658,
1380_0,0.3390508,
1381_0,0.0,
1383_0,0.063851446,
1384_0,0.21551222,
1386_0,0.020257277,
1387_0,0.017567,
1388_0,0.032778833,
1389_0,0.003260383,
1390_0,0.02227096,
1391_0,0.075490884,
1392_0,0.16370839,
1393_0,0.047707886,
1394_0,0.020297745,
1395_0,0.04020377,
1396_0,0.0021096373,
1397_0,0.11868439,
1398_0,0.2897978,
1399_0,0.7641875,
1400_0,0.107294284,
1401_0,0.520718,
1402_0,0.23444305,
1403_0,0.36753017,
1404_0,0.10867468,
1405_0,0.08012095,
1406_0,0.0,
1408_0,0.057639807,
1409_0,0.3194092,
1411_0,0.06109535,
1412_0,0.44494468,
1413_0,0.57558966,
1415_0,0.06658,
1416_0,0.01991254,
1417_0,0.052992273,
1418_0,0.0017125137,
1419_0,0.093705565,
1420_0,0.013549372,
1421_0,0.61605513,
1422_0,0.20320098,
1423_0,0.50908875,
1424_0,0.42093143,
1425_0,6.309808E-4,
1426_0,0.015335237,
1427_0,0.054145377,
1428_0,0.025930325,
1429_0,0.025604066,
1430_0,0.28288466,
1432_0,0.025663365,
1433_0,0.07543462,
1434_0,0.0063074687,
1435_0,0.34954187,
1436_0,0.027553482,
1437_0,0.14154878,
1438_0,0.18633717,
1439_0,0.12932125,
1440_0,0.040793877,
1441_0,0.12614894,
1442_0,0.09193193,
1443_0,0.6083174,
1444_0,0.018538728,
1445_0,0.015747193,
1446_0,0.013722412,
1447_0,0.0157349,
1448_0,0.54113394,
1449_0,0.046491228,
1450_0,0.30153167,
1452_0,0.0039681755,
1453_0,0.02209542,
1454_0,0.010892833,
1455_0,0.047686353,
1456_0,0.13928092,
1457_0,0.0,
1458_0,0.019598996,
1459_0,0.38924503,
1460_0,0.18321843,
1461_0,0.38269624,
1462_0,0.026632132,
1463_0,0.023679806,
1464_0,0.25663638,
1465_0,0.022716446,
1466_0,0.07613279,
1468_0,0.010965787,
1469_0,0.011062353,
1471_0,0.39177448,
1472_0,0.012197274,
1473_0,0.20200023,
1474_0,0.08696452,
1475_0,0.025744265,
1476_0,0.0023406663,
1477_0,0.020466229,
1479_0,0.056580495,
1480_0,0.023830984,
1481_0,0.04864219,
1482_0,0.22817302,
1483_0,0.07626424,
1484_0,0.02069453,
1485_0,0.0020027924,
1486_0,0.0,
1487_0,0.012832461,
1489_0,0.004868459,
1490_0,0.02120695,
1491_0,0.69392204,
1492_0,0.8441746,
1493_0,0.10495448,
1494_0,0.48725486,
1495_0,0.063201904,
1496_0,0.030198542,
1499_0,0.0727082,
1500_0,0.107475385,
1502_0,0.0029120608,
1503_0,0.062504776,
1505_0,0.0291727,
1506_0,0.0036330037,
1507_0,0.4232926,
1508_0,0.06067857,
1509_0,2.9353122E-4,
1510_0,0.883784,
1511_0,0.58421326,
1512_0,0.75612557,
1514_0,0.022994298,
1515_0,0.06941126,
1518_0,0.023772474,
1519_0,0.01605905,
1520_0,0.58709365,
1521_0,0.22729126,
1523_0,0.06725921,
1525_0,0.05156427,
1526_0,0.54475224,
1527_0,0.3311819,
1528_0,7.0476363E-4,
1529_0,0.04167455,
1530_0,0.30143577,
1531_0,0.01711397,
1532_0,0.014271508,
1533_0,0.027289959,
1534_0,0.5108379,
1535_0,0.22828446,
1536_0,0.27831635,
1537_0,0.0642074,
1538_0,0.03730231,
1539_0,0.07140285,
1540_0,0.059538964,
1541_0,0.14952089,
1542_0,0.012692043,
1543_0,0.9280644,
1544_0,0.6693751,
1545_0,0.13831116,
1546_0,0.025740342,
1547_0,0.08826468,
1548_0,0.022702467,
1550_0,0.542577,
1551_0,0.022095742,
1552_0,0.6906368,
1553_0,0.20537475,
1554_0,0.1953847,
1555_0,0.0,
1556_0,0.9368478,
1557_0,0.0,
1558_0,0.0,
1559_0,0.47466606,
1560_0,0.019331304,
1561_0,0.030248636,
1562_0,0.031033013,
1563_0,0.26727086,
1565_0,0.047069114,
1566_0,0.3348378,
1567_0,0.0056254095,
1568_0,0.6239027,
1569_0,0.52561516,
1570_0,0.34809035,
1572_0,0.05184527,
1573_0,0.7469326,
1574_0,0.10165513,
1575_0,0.0669744,
1576_0,0.036468472,
1577_0,0.018352032,
1578_0,0.18365133,
1579_0,0.3244165,
1580_0,0.01419973,
1581_0,0.06029771,
1582_0,0.0936472,
1583_0,0.07962886,
1584_0,0.6352264,
1585_0,0.02926876,
1586_0,0.019770475,
1587_0,0.053104453,
1588_0,0.34651154,
1589_0,0.09966315,
1591_0,5.4375693E-4,
1592_0,0.14359571,
1593_0,0.8564305,
1594_0,0.0,
1595_0,0.18770698,
1596_0,0.017755141,
1597_0,0.017556764,
1598_0,0.089515045,
1599_0,0.009192042,
1600_0,0.47928387,
1601_0,0.019569678,
1602_0,0.01852258,
1603_0,3.2438946E-4,
1604_0,0.02406947,
1605_0,0.1380654,
1606_0,0.0,
1607_0,0.065125756,
1608_0,0.1486143,
1609_0,0.0,
1610_0,0.14216179,
1611_0,0.13278183,
1612_0,0.05716216,
1613_0,0.08636942,
1614_0,0.35426456,
1615_0,0.0,
1616_0,0.044721346,
1617_0,0.1363249,
1618_0,0.05138181,
1619_0,0.07895663,
1620_0,0.017643599,
1621_0,0.35682985,
1622_0,0.84369695,
1624_0,0.0049575195,
1626_0,0.026510239,
1627_0,0.75384784,
1628_0,0.28680563,
1629_0,0.030611228,
1632_0,0.17678332,
1633_0,0.40669596,
1634_0,8.149117E-4,
1635_0,0.066787034,
1636_0,8.376771E-4,
1637_0,0.03415565,
1640_0,0.43198615,
1641_0,0.4214623,
1642_0,5.9257914E-6,
1643_0,0.5461735,
1644_0,0.38619134,
1645_0,0.0070509114,
1646_0,0.037412666,
1647_0,0.01943635,
1648_0,0.11040418,
1649_0,0.03801336,
1650_0,0.16942522,
1652_0,0.17037195,
1653_0,0.0149463415,
1654_0,0.023256281,
1655_0,0.6225724,
1656_0,0.24561092,
1657_0,0.5536481,
1658_0,1.1123774E-4,
1660_0,0.3219041,
1661_0,0.39354077,
1662_0,0.040212814,
1663_0,0.08865157,
1664_0,0.025818275,
1665_0,7.0476363E-4,
1666_0,0.04682839,
1667_0,0.016529312,
1668_0,0.0531876,
1669_0,0.09521393,
1670_0,0.01993246,
1671_0,3.839884E-4,
1672_0,0.36429822,
1673_0,0.0,
1674_0,0.4915215,
1675_0,0.0077238674,
1676_0,0.0287049,
1677_0,0.0034337267,
1678_0,0.10479818,
1679_0,0.0,
1680_0,0.0033037432,
1681_0,0.010432898,
1682_0,0.0066697123,
1683_0,0.0,
1685_0,3.9272968E-4,
1686_0,0.24562415,
1687_0,0.0021284865,
1689_0,0.013148916,
1690_0,0.24180718,
1691_0,0.6929364,
1692_0,0.0033397726,
1693_0,0.26736644,
1694_0,0.0,
1695_0,0.013577704,
1696_0,0.47874242,
1697_0,7.729458E-5,
1698_0,0.11412257,
1699_0,0.02712675,
1700_0,0.3079299,
1701_0,0.025936494,
1702_0,0.06627129,
1703_0,0.5563973,
1705_0,0.031096999,
1706_0,0.59220505,
1707_0,0.035997014,
1709_0,0.075689,
1711_0,0.047934484,
1712_0,0.16723883,
1713_0,0.48541322,
1714_0,0.023529515,
1715_0,0.283064,
1716_0,0.031871755,
1717_0,0.0,
1718_0,0.05315341,
1719_0,0.16005874,
1720_0,0.34348765,
1721_0,0.027849318,
1722_0,0.59743494,
1723_0,0.09856878,
1724_0,0.030324334,
1725_0,0.05758212,
1726_0,0.07613023,
1727_0,0.30534545,
1728_0,0.14306402,
1729_0,0.0012299832,
1730_0,0.7610503,
1731_0,0.044822607,
1732_0,0.061095137,
1733_0,0.3002528,
1734_0,0.41320705,
1735_0,0.13481376,
1736_0,0.003921001,
1737_0,0.043092877,
1738_0,0.22984159,
1739_0,0.0028999194,
1740_0,0.023422426,
1741_0,0.52369773,
1742_0,0.43427542,
1744_0,0.44317067,
1745_0,0.34514573,
1746_0,0.3425704,
1747_0,0.150652,
1748_0,0.08272158,
1749_0,0.060078315,
1750_0,0.023403684,
1751_0,0.35827553,
1752_0,0.10242093,
1753_0,0.0018872303,
1754_0,0.26641586,
1755_0,1.0965264E-5,
1756_0,0.024434838,
1757_0,0.041591194,
1758_0,0.03758313,
1759_0,0.028539198,
1760_0,0.6793437,
1761_0,0.6093526,
1762_0,0.0,
1763_0,0.20691554,
1764_0,7.2696875E-4,
1765_0,0.009412852,
1766_0,0.0074687917,
1767_0,0.10193094,
1768_0,0.023780169,
1769_0,0.031079171,
1770_0,0.07841502,
1771_0,0.06121595,
1772_0,0.042098597,
1773_0,0.008376516,
1774_0,0.00130851,
1775_0,0.16753182,
1776_0,0.03969811,
1777_0,0.031959966,
1778_0,0.09380561,
1780_0,0.37934572,
1781_0,0.04539931,
1782_0,0.15785502,
1783_0,7.0476363E-4,
1784_0,0.39148298,
1785_0,0.03271886,
1786_0,0.3713646,
1787_0,0.16454874,
1788_0,0.1839753,
1789_0,0.3571083,
1790_0,0.071661316,
1791_0,0.11174581,
1792_0,0.06667585,
1793_0,0.028627299,
1794_0,0.067765586,
1795_0,0.76916516,
1796_0,0.29203945,
1797_0,0.36281028,
1798_0,0.19917323,
1800_0,2.3535176E-4,
1801_0,0.1415213,
1802_0,0.0024475076,
1803_0,0.2549634,
1804_0,0.009124674,
1805_0,8.789707E-5,
1806_0,0.11963489,
1807_0,0.0028762284,
1808_0,0.2748153,
1809_0,0.56545067,
1810_0,0.0404943,
1811_0,0.8126199,
1812_0,0.5204184,
1813_0,0.21858966,
1814_0,0.0,
1815_0,0.0040724394,
1817_0,0.025249869,
1818_0,0.1584754,
1819_0,0.23396713,
1820_0,0.24688295,
1821_0,0.4104935,
1822_0,0.3369137,
1823_0,0.017487328,
1824_0,0.0,
1825_0,0.31143183,
1826_0,0.24008101,
1827_0,0.2549124,
1828_0,0.035471287,
1830_0,0.24183528,
1831_0,0.052841883,
1832_0,0.030816479,
1833_0,0.43717507,
1834_0,0.02282667,
1835_0,0.92534107,
1836_0,0.09129511,
1837_0,0.24467751,
1838_0,2.9292464E-4,
1839_0,2.9376367E-4,
1840_0,0.012641238,
1841_0,0.007919957,
1842_0,0.43653888,
1843_0,0.17166036,
1844_0,0.5986326,
1845_0,0.34897503,
1847_0,0.03106594,
1848_0,0.09614507,
1849_0,0.38849065,
1850_0,0.0036850625,
1851_0,0.06805398,
1852_0,0.23922485,
1853_0,0.590469,
1854_0,0.030326046,
1856_0,0.18410726,
1857_0,4.007299E-4,
1858_0,0.023543714,
1859_0,0.013130441,
1860_0,0.4978535,
1862_0,0.6490538,
1863_0,0.10279123,
1864_0,0.04096721,
1865_0,0.07203337,
1866_0,0.0,
1867_0,0.1847432,
1869_0,0.0,
1870_0,0.60524625,
1871_0,8.9793745E-4,
1873_0,0.07822028,
1874_0,0.022125188,
1875_0,0.05289703,
1876_0,0.31692064,
1877_0,0.044160146,
1878_0,0.29952654,
1879_0,0.70624983,
1880_0,0.01348916,
1881_0,0.054625344,
1882_0,0.018770576,
1883_0,0.3817903,
1884_0,0.008014557,
1885_0,0.03028944,
1886_0,0.03559961,
1887_0,0.55141175,
1888_0,0.58718014,
1889_0,0.021150181,
1891_0,0.21931584,
1892_0,0.05685182,
1893_0,0.09902277,
1894_0,0.042677388,
1895_0,0.4174056,
1896_0,0.013613361,
1897_0,0.030548744,
1898_0,0.013791782,
1900_0,0.0,
1901_0,0.5458591,
1902_0,0.37564856,
1903_0,0.05843382,
1904_0,0.01929499,
1906_0,7.0179097E-4,
1907_0,1.0158572E-4,
1908_0,0.10826154,
1909_0,0.04124031,
1910_0,0.07198955,
1911_0,0.0,
1912_0,0.64335406,
1913_0,0.84634185,
1914_0,0.26621488,
1915_0,0.06879477,
1916_0,0.14620201,
1917_0,5.0558618E-5,
1919_0,0.5684156,
1920_0,0.21993443,
1921_0,0.13023773,
1922_0,0.07414847,
1923_0,0.111258775,
1924_0,0.07964953,
1925_0,0.67505765,
1926_0,0.21589741,
1927_0,0.60234684,
1928_0,0.024105798,
1929_0,0.19405077,
1930_0,3.3116175E-4,
1931_0,0.3126422,
1932_0,0.23652281,
1933_0,0.0077977204,
1934_0,0.10331763,
1936_0,0.07326166,
1937_0,0.093775526,
1938_0,0.019324578,
1939_0,0.523947,
1940_0,0.06326815,
1941_0,0.61022675,
1942_0,0.002816423,
1943_0,0.0,
1944_0,0.23801668,
1945_0,0.39168125,
1946_0,0.017834716,
1947_0,0.16088192,
1948_0,0.0156598,
1949_0,7.2696875E-4,
1950_0,0.052511603,
1951_0,0.88150495,
1952_0,0.46055055,
1953_0,0.16189288,
1954_0,0.013077437,
1955_0,0.8294303,
1956_0,0.025580408,
1957_0,0.2044144,
1958_0,0.30408046,
1960_0,0.07979479,
1961_0,0.35156763,
1962_0,0.36646116,
1963_0,3.412395E-7,
1964_0,0.60174847,
1965_0,0.030906802,
1967_0,0.011793304,
1968_0,0.17710365,
1969_0,0.0028208876,
1970_0,0.21046731,
1972_0,0.44718942,
1973_0,0.32796875,
1974_0,1.6877978E-4,
1975_0,0.43629482,
1976_0,0.54918474,
1977_0,0.03691907,
1978_0,0.027416,
1980_0,0.064550444,
1981_0,9.09898E-6,
1982_0,0.5360999,
1983_0,0.27202773,
1984_0,0.35618275,
1985_0,0.026119804,
1986_0,0.08572184,
1987_0,0.23460847,
1988_0,0.09584061,
1989_0,0.1008211,
1990_0,0.0,
1991_0,0.040315956,
1992_0,0.16443363,
1993_0,0.2182165,
1994_0,0.115739495,
1995_0,0.8146526,
1996_0,0.012760231,
1997_0,0.038817417,
1998_0,0.5880992,
1999_0,0.081282295,
2000_0,0.018865945,
2001_0,0.05213776,
2002_0,0.2964136,
2003_0,0.0,
2004_0,0.0,
2005_0,0.18471402,
2006_0,0.1945919,
2007_0,0.44048908,
2008_0,0.19936918,
2009_0,0.3997704,
2010_0,0.3087921,
2011_0,0.020054655,
2012_0,0.004222504,
2013_0,1.0987379E-5,
2014_0,0.06009372,
2015_0,0.04307566,
2016_0,0.76031786,
2017_0,0.02275999,
2018_0,0.26847026,
2019_0,0.8414271,
2020_0,0.2681068,
2021_0,0.3140932,
2022_0,0.23952793,
2023_0,0.7486203,
2024_0,4.1145444E-4,
2025_0,0.4129576,
2026_0,0.026571084,
2027_0,0.0030828696,
2028_0,0.04713892,
2029_0,0.04176276,
2030_0,0.021100046,
2031_0,0.015793204,
2032_0,0.086770006,
2033_0,0.0,
2034_0,0.29800302,
2035_0,0.040595382,
2036_0,0.07807856,
2037_0,0.013954567,
2038_0,0.28024548,
2039_0,0.23484276,
2040_0,0.072134204,
2041_0,0.028282735,
2042_0,3.3380635E-4,
2043_0,0.37473205,
2044_0,0.20133246,
2045_0,1.5748748E-4,
2046_0,0.17681354,
2048_0,0.0,
2049_0,0.030497443,
2050_0,0.07811227,
2051_0,0.0,
2052_0,0.37397808,
2053_0,0.10059761,
2054_0,0.06287597,
2056_0,0.0,
2057_0,0.08872468,
2058_0,0.10834837,
2059_0,0.005080613,
2060_0,7.527534E-5,
2062_0,0.06567955,
2063_0,0.24541137,
2064_0,0.37062567,
2065_0,0.2757817,
2066_0,0.03022126,
2067_0,0.0014906839,
2068_0,0.07181396,
2069_0,0.0,
2070_0,0.0017327351,
2071_0,0.16149299,
2072_0,0.0394237,
2076_0,0.6813838,
2077_0,0.06841166,
2078_0,0.8115763,
2080_0,0.54617506,
2081_0,0.05817007,
2082_0,0.17293534,
2083_0,0.17465475,
2084_0,0.21716273,
2085_0,0.045422066,
2087_0,0.06566935,
2089_0,0.8548169,
2090_0,0.044228826,
2091_0,0.079658076,
2092_0,0.114739984,
2093_0,0.07694441,
2094_0,0.0,
2095_0,0.05997409,
2096_0,0.6280558,
2097_0,0.06398346,
2099_0,0.032557428,
2100_0,0.23155573,
2101_0,0.021021869,
2102_0,0.017554149,
2103_0,0.32421374,
2104_0,0.4513852,
2105_0,0.15289447,
2106_0,0.07468989,
2107_0,0.12062581,
2108_0,0.31890574,
2109_0,0.07120942,
2110_0,0.30168802,
2111_0,0.2010642,
2112_0,0.93579715,
2113_0,0.3377897,
2114_0,0.017812053,
2115_0,0.60034674,
2116_0,0.049558762,
2117_0,0.023887726,
2118_0,0.4912978,
2119_0,9.05738E-4,
2121_0,0.36213315,
2122_0,0.036591902,
2123_0,0.18984497,
2124_0,0.0013238178,
2125_0,0.07321137,
2126_0,0.0010120851,
2127_0,0.099146135,
2128_0,0.64751965,
2129_0,0.06353616,
2130_0,0.011506071,
2131_0,0.00458222,
2132_0,0.027941339,
2134_0,0.38534352,
2135_0,0.0048191785,
2136_0,0.09798544,
2137_0,0.22285295,
2138_0,0.8021124,
2139_0,8.149117E-4,
2140_0,0.15648,
2141_0,0.68554556,
2142_0,0.47930944,
2143_0,0.41474786,
2144_0,0.33910272,
2145_0,0.07447422,
2146_0,0.068013266,
2147_0,0.02509768,
2148_0,0.25985023,
2149_0,0.5865644,
2150_0,0.074979715,
2151_0,0.1560988,
2152_0,0.33373797,
2153_0,0.04870627,
2154_0,0.106857166,
2155_0,0.06781719,
2156_0,0.059601903,
2157_0,0.01909999,
2158_0,0.0,
2159_0,0.40806627,
2160_0,0.34445217,
2161_0,0.2210482,
2162_0,8.815294E-4,
2163_0,0.07819306,
2164_0,0.09914632,
2165_0,0.01185199,
2166_0,0.14186983,
2167_0,7.0015487E-4,
2168_0,0.14379439,
2169_0,0.2828144,
2170_0,0.0,
2171_0,0.09848334,
2172_0,0.022431027,
2173_0,0.20204209,
2174_0,0.8520068,
2175_0,0.044600036,
2176_0,0.3193518,
2177_0,0.02510311,
2178_0,0.1378424,
2179_0,0.09815181,
2180_0,0.3205108,
2181_0,0.38179886,
2182_0,0.7199855,
2184_0,0.03429311,
2185_0,0.48982024,
2186_0,9.683322E-4,
2187_0,0.05847206,
2188_0,0.26448923,
2189_0,0.03553614,
2190_0,0.06017139,
2191_0,0.052247494,
2192_0,0.23358299,
2193_0,0.06302465,
2194_0,6.6204794E-4,
2195_0,0.83916825,
2196_0,0.033941776,
2197_0,0.024494918,
2198_0,0.06535211,
2199_0,0.02608654,
2200_0,0.17173022,
2201_0,0.036679868,
2203_0,0.03700443,
2204_0,3.3356744E-4,
2205_0,0.33000663,
2207_0,0.49915463,
2208_0,0.59362805,
2209_0,0.03843151,
2210_0,0.93595743,
2211_0,0.08403838,
2212_0,7.454712E-4,
2213_0,0.03002213,
2214_0,0.016038373,
2216_0,0.19316186,
2217_0,0.26896712,
2218_0,0.37979865,
2219_0,0.0,
2221_0,0.24509452,
2222_0,0.0048352038,
2223_0,0.6494558,
2224_0,0.0017125137,
2225_0,0.093580596,
2226_0,0.5235786,
2227_0,0.38477066,
2228_0,0.0,
2229_0,0.052711785,
2230_0,0.07234031,
2231_0,0.16077192,
2232_0,0.15510173,
2233_0,0.02624501,
2234_0,0.0015562885,
2236_0,0.25007018,
2237_0,0.17260025,
2238_0,0.3463917,
2239_0,0.0,
2240_0,0.0,
2241_0,0.6228903,
2242_0,0.063891426,
2243_0,0.01713143,
2244_0,0.0063675144,
2245_0,0.04567668,
2246_0,0.042561054,
2247_0,0.04609497,
2249_0,0.26487723,
2251_0,0.33795264,
2252_0,0.10701907,
2253_0,0.030297581,
2254_0,0.20475885,
2255_0,0.677298,
2257_0,0.42910412,
2258_0,0.0,
2259_0,0.013444805,
2260_0,0.043083552,
2261_0,0.043826763,
2262_0,0.028089747,
2263_0,0.4862872,
2264_0,0.15269805,
2266_0,0.024449583,
2267_0,0.16500875,
2268_0,0.0041993987,
2269_0,0.10302877,
2271_0,0.8506024,
2272_0,0.032013748,
2273_0,0.36707914,
2274_0,0.01654793,
2275_0,7.2696875E-4,
2276_0,0.2854675,
2277_0,1.2012936E-6,
2278_0,0.0027828417,
2279_0,0.038988702,
2281_0,0.026661944,
2282_0,0.08915758,
2283_0,0.05995379,
2284_0,0.8864996,
2286_0,0.0766801,
2287_0,0.046816546,
2288_0,0.5047299,
2289_0,0.036473628,
2290_0,0.02276669,
2291_0,0.028032001,
2292_0,0.18224597,
2293_0,0.005985314,
2294_0,0.08224545,
2295_0,0.24192773,
2296_0,0.80492073,
2297_0,0.9343454,
2298_0,2.9376367E-4,
2299_0,0.025670568,
2300_0,0.037050977,
2301_0,0.028849933,
2302_0,0.032267503,
2303_0,0.0059525114,
2304_0,0.19449416,
2305_0,0.38094032,
2306_0,0.12527467,
2307_0,0.6361433,
2308_0,0.06643151,
2309_0,0.9485354,
2310_0,0.534152,
2311_0,0.09614767,
2312_0,0.04416504,
2313_0,0.002804963,
2314_0,0.04079141,
2315_0,0.0026831627,
2316_0,0.033788852,
2317_0,0.41045472,
2318_0,0.16730168,
2319_0,0.4883508,
2320_0,0.0,
2321_0,0.08680926,
2322_0,0.0,
2323_0,0.022873472,
2324_0,0.043206617,
2325_0,0.058452547,
2326_0,0.08333701,
2327_0,0.066907555,
2331_0,0.052926224,
2332_0,0.12595738,
2334_0,0.04473605,
2335_0,0.02825073,
2336_0,0.014081169,
2337_0,0.42411754,
2338_0,0.8592811,
2339_0,0.016953532,
2340_0,0.0016636496,
2341_0,0.053869966,
2342_0,0.056879535,
2343_0,0.0,
2344_0,0.2395615,
2345_0,0.0,
2346_0,0.020522734,
2347_0,0.16130236,
2348_0,0.018077988,
2350_0,0.02201626,
2351_0,0.93540365,
2352_0,0.03912048,
2353_0,0.5006194,
2354_0,0.13676357,
2355_0,0.74317086,
2356_0,0.17057234,
2357_0,0.060951106,
2358_0,0.047833394,
2359_0,0.019889845,
2360_0,0.058487274,
2361_0,0.1371743,
2362_0,0.053365618,
2363_0,0.64038,
2365_0,0.036131352,
2366_0,0.04179528,
2368_0,0.030920448,
2369_0,0.017632881,
2370_0,0.10145702,
2371_0,0.33377135,
2372_0,0.0,
2373_0,0.036806803,
2374_0,0.045646522,
2375_0,0.043301806,
2376_0,0.072338454,
2377_0,0.016077595,
2378_0,0.06316691,
2379_0,3.3091215E-4,
2380_0,0.0,
2381_0,0.0014161904,
2382_0,0.0,
2383_0,0.006852843,
2384_0,0.003474818,
2385_0,0.009714264,
2386_0,0.036414463,
2387_0,0.0671404,
2388_0,0.46075484,
2389_0,0.1907817,
2390_0,0.29192945,
2391_0,0.49621773,
2392_0,0.11545574,
2393_0,0.041668702,
2394_0,0.0025615685,
2395_0,0.0030339477,
2396_0,0.052370466,
2397_0,0.07995491,
2398_0,0.3474809,
2399_0,0.011621244,
2400_0,0.70906293,
2401_0,0.44834924,
2402_0,0.27584574,
2403_0,0.059846528,
2404_0,0.49794337,
2405_0,0.027435735,
2406_0,0.2784051,
2408_0,0.25327384,
2409_0,0.07655542,
2410_0,0.20218237,
2412_0,0.39327344,
2414_0,0.16662186,
2415_0,2.4952391E-5,
2416_0,0.29323786,
2417_0,0.058652032,
2418_0,0.3578389,
2419_0,0.09547091,
2420_0,0.05462942,
2421_0,0.034141086,
2422_0,0.009496224,
2423_0,0.0260133,
2424_0,0.37722087,
2426_0,0.0037227413,
2427_0,0.22947954,
2428_0,0.091712415,
2429_0,0.84700507,
2430_0,0.068654686,
2431_0,0.048136774,
2432_0,0.3998801,
2433_0,8.5739675E-4,
2434_0,0.108707495,
2435_0,0.08770656,
2436_0,0.03780034,
2437_0,0.037059058,
2438_0,0.21872811,
2439_0,0.0,
2441_0,0.017498257,
2442_0,0.0048025027,
2444_0,0.50614053,
2445_0,0.40406522,
2446_0,0.32415634,
2447_0,0.05777096,
2448_0,0.05414102,
2449_0,0.6263405,
2450_0,0.088567935,
2451_0,0.36016923,
2452_0,0.09161318,
2453_0,0.013446581,
2454_0,0.013406724,
2455_0,0.041261677,
2456_0,0.1411427,
2458_0,0.13238697,
2459_0,0.0030563392,
2460_0,0.16880126,
2461_0,0.473142,
2462_0,0.2780697,
2463_0,0.0,
2464_0,0.0036242807,
2465_0,0.8586361,
2466_0,0.054670233,
2467_0,0.016902657,
2468_0,0.0036295867,
2469_0,0.0,
2471_0,0.41365564,
2473_0,0.1260363,
2474_0,0.8651144,
2475_0,0.04921927,
2476_0,0.08627489,
2477_0,0.1620096,
2478_0,0.018293656,
2479_0,0.17213781,
2480_0,0.44468126,
2481_0,0.0,
2482_0,0.0011665458,
2483_0,2.7203019E-4,
2484_0,0.010121872,
2485_0,0.07201988,
2486_0,0.09515837,
2487_0,0.004180331,
2488_0,0.2756229,
2490_0,0.5328432,
2491_0,0.8126314,
2492_0,0.34138379,
2493_0,0.06636277,
2494_0,0.10081611,
2495_0,0.028313367,
2496_0,0.7212453,
2497_0,0.06295285,
2498_0,0.14273082,
2499_0,0.0,
2500_0,0.019854892,
2501_0,0.46984312,
2502_0,0.35148412,
2503_0,0.026374348,
2504_0,8.149117E-4,
2505_0,0.02232602,
2506_0,0.52824056,
2508_0,0.0,
2509_0,0.21128358,
2510_0,0.0,
2511_0,0.26994732,
2512_0,0.0022416215,
2513_0,0.40940058,
2514_0,0.030927988,
2515_0,0.044375487,
2516_0,0.93087184,
2517_0,0.33888286,
2518_0,0.017883938,
2519_0,0.0010122029,
2520_0,0.16701758,
2522_0,0.34465462,
2523_0,0.043119572,
2524_0,0.41947758,
2525_0,0.63505834,
2526_0,0.093994774,
2527_0,0.698525,
2528_0,0.3568854,
2529_0,0.79726243,
2530_0,0.0120448815,
2531_0,0.06019587,
2532_0,0.2473517,
2533_0,0.490704,
2534_0,0.07584634,
2535_0,0.93315786,
2536_0,0.06309956,
2537_0,0.12320361,
2538_0,0.087408826,
2539_0,0.08436909,
2540_0,1.8731478E-4,
2541_0,0.15255053,
2543_0,0.25292632,
2544_0,0.41993457,
2545_0,0.01789766,
2546_0,0.13862011,
2547_0,0.24077564,
2548_0,0.0,
2549_0,5.489523E-5,
2550_0,0.025003338,
2551_0,0.19069779,
2552_0,0.1629946,
2554_0,0.0059102946,
2555_0,0.043997332,
2556_0,0.26941255,
2557_0,0.093148366,
2558_0,0.35549682,
2559_0,8.730231E-4,
2560_0,0.019148283,
2561_0,0.07766689,
2563_0,0.0037444823,
2565_0,0.014181795,
2566_0,0.33778796,
2567_0,0.117198244,
2569_0,0.52830875,
2570_0,0.059285138,
2571_0,0.07742758,
2572_0,0.09673605,
2573_0,0.3071117,
2574_0,0.0,
2575_0,0.3323562,
2576_0,0.027959796,
2577_0,0.029523544,
2578_0,0.3066528,
2579_0,0.0027386742,
2580_0,0.5180471,
2581_0,0.4623616,
2582_0,0.060729153,
2583_0,0.031701874,
2585_0,0.06900383,
2587_0,0.05905343,
2588_0,0.4832101,
2589_0,0.82639825,
2590_0,0.09299916,
2591_0,0.059776086,
2592_0,0.070156,
2593_0,0.100918025,
2594_0,0.0,
2595_0,1.0344332E-6,
2596_0,0.049947858,
2597_0,0.03629659,
2598_0,0.57200795,
2599_0,0.16838366,
2600_0,0.008527071,
2601_0,0.93327904,
2602_0,0.034406923,
2603_0,0.034362845,
2604_0,0.043783214,
2605_0,0.0010671036,
2606_0,0.31899825,
2607_0,0.048242185,
