Date,Time,NadirX-NAD83,NadirY-NAD83,Depth
6/6/2016,17:24:21,377464.85,4624757.911,3.9
6/6/2016,17:24:23,377466.19,4624760.461,4.9
6/6/2016,17:24:24,377467.44,4624763.141,4.9
6/6/2016,17:24:25,377468.6,4624765.931,4.8
6/6/2016,17:24:26,377469.68,4624768.841,4.7
6/6/2016,17:24:27,377470.7,4624771.831,4.7
6/6/2016,17:24:28,377471.66,4624774.901,4.6
6/6/2016,17:24:29,377472.58,4624778.031,4.6
6/6/2016,17:24:30,377473.47,4624781.211,4.6
6/6/2016,17:24:31,377474.33,4624784.421,4.6
6/6/2016,17:24:32,377475.18,4624787.661,4.6
6/6/2016,17:24:33,377476.02,4624790.891,4.7
6/6/2016,17:24:34,377476.88,4624794.131,4.8
6/6/2016,17:24:35,377477.75,4624797.331,4.8
6/6/2016,17:24:36,377478.66,4624800.511,4.9
6/6/2016,17:24:37,377479.59,4624803.641,5
6/6/2016,17:24:38,377480.57,4624806.741,5.1
6/6/2016,17:24:40,377481.58,4624809.821,5.2
6/6/2016,17:24:41,377482.64,4624812.871,5.3
6/6/2016,17:24:42,377483.75,4624815.911,5.3
6/6/2016,17:24:43,377484.9,4624818.941,5.4
6/6/2016,17:24:44,377486.1,4624821.961,5.4
6/6/2016,17:24:45,377487.36,4624824.991,5.5
6/6/2016,17:24:46,377488.67,4624828.011,5.6
6/6/2016,17:24:47,377490.04,4624831.051,5.7
6/6/2016,17:24:48,377491.47,4624834.111,5.7
6/6/2016,17:24:49,377492.97,4624837.181,5.8
6/6/2016,17:24:50,377494.52,4624840.271,5.9
6/6/2016,17:24:51,377496.08,4624843.381,6
6/6/2016,17:24:52,377497.63,4624846.481,6.1
6/6/2016,17:24:53,377499.14,4624849.591,6.1
6/6/2016,17:24:54,377500.59,4624852.681,6.2
6/6/2016,17:24:56,377501.93,4624855.751,6.3
6/6/2016,17:24:57,377503.14,4624858.791,6.3
6/6/2016,17:24:58,377504.19,4624861.801,6.4
6/6/2016,17:24:59,377505.05,4624864.771,6.5
6/6/2016,17:25:00,377505.69,4624867.681,6.5
6/6/2016,17:25:01,377506.08,4624870.541,6.6
6/6/2016,17:25:02,377506.19,4624873.331,6.7
6/6/2016,17:25:03,377506.01,4624876.041,6.7
6/6/2016,17:25:04,377505.57,4624878.631,6.9
6/6/2016,17:25:05,377504.9,4624881.081,7
6/6/2016,17:25:06,377504.02,4624883.361,6.9
6/6/2016,17:25:07,377502.96,4624885.421,7
6/6/2016,17:25:08,377501.75,4624887.251,7
6/6/2016,17:25:09,377500.41,4624888.801,7
6/6/2016,17:25:10,377498.99,4624890.051,7
6/6/2016,17:25:11,377497.5,4624890.971,7
6/6/2016,17:25:13,377495.98,4624891.511,6.9
6/6/2016,17:25:14,377494.44,4624891.661,6.9
6/6/2016,17:25:15,377492.93,4624891.381,6.8
6/6/2016,17:25:16,377491.46,4624890.651,6.8
6/6/2016,17:25:17,377490.03,4624889.501,6.8
6/6/2016,17:25:18,377488.64,4624887.991,6.8
6/6/2016,17:25:19,377487.27,4624886.141,6.8
6/6/2016,17:25:20,377485.92,4624884.011,6.7
6/6/2016,17:25:21,377484.58,4624881.641,6.6
6/6/2016,17:25:22,377483.25,4624879.061,6.6
6/6/2016,17:25:23,377481.91,4624876.321,6.5
6/6/2016,17:25:24,377480.57,4624873.471,6.4
6/6/2016,17:25:25,377479.22,4624870.541,6.4
6/6/2016,17:25:26,377477.84,4624867.581,6.4
6/6/2016,17:25:27,377476.44,4624864.631,6.4
6/6/2016,17:25:29,377475,4624861.731,6.3
6/6/2016,17:25:30,377473.53,4624858.881,6.2
6/6/2016,17:25:31,377472.03,4624856.081,6.2
6/6/2016,17:25:32,377470.51,4624853.331,6
6/6/2016,17:25:33,377468.98,4624850.621,5.9
6/6/2016,17:25:34,377467.43,4624847.941,5.8
6/6/2016,17:25:35,377465.86,4624845.281,5.7
6/6/2016,17:25:36,377464.3,4624842.651,5.6
6/6/2016,17:25:37,377462.74,4624840.041,5.5
6/6/2016,17:25:38,377461.18,4624837.431,5.4
6/6/2016,17:25:39,377459.63,4624834.831,5.3
6/6/2016,17:25:40,377458.09,4624832.231,5.3
6/6/2016,17:25:41,377456.58,4624829.621,5.2
6/6/2016,17:25:42,377455.08,4624827.011,5.1
6/6/2016,17:25:43,377453.6,4624824.391,5
6/6/2016,17:25:44,377452.14,4624821.771,4.9
6/6/2016,17:25:46,377450.69,4624819.151,4.7
6/6/2016,17:25:47,377449.24,4624816.541,4.7
6/6/2016,17:25:48,377447.81,4624813.941,4.5
6/6/2016,17:25:49,377446.39,4624811.341,4.5
6/6/2016,17:25:50,377444.97,4624808.751,4.4
6/6/2016,17:25:51,377443.56,4624806.181,4.5
6/6/2016,17:25:52,377442.15,4624803.631,4.4
6/6/2016,17:25:53,377440.74,4624801.101,4.4
6/6/2016,17:25:54,377439.32,4624798.591,4.5
6/6/2016,17:25:55,377437.91,4624796.101,4.5
6/6/2016,17:25:56,377436.49,4624793.631,4.4
6/6/2016,17:25:57,377435.06,4624791.161,4.4
6/6/2016,17:25:58,377433.63,4624788.711,4.3
6/6/2016,17:25:59,377432.19,4624786.251,4.2
6/6/2016,17:26:00,377430.74,4624783.791,4.2
6/6/2016,17:26:02,377429.28,4624781.321,4.1
6/6/2016,17:26:03,377427.81,4624778.841,4
6/6/2016,17:26:04,377426.33,4624776.331,3.9
6/6/2016,17:26:05,377424.84,4624773.801,3.9
6/6/2016,17:26:06,377423.34,4624771.241,3.9
6/6/2016,17:26:07,377421.82,4624768.641,3.9
6/6/2016,17:26:08,377420.29,4624766.001,3.8
6/6/2016,17:26:09,377418.74,4624763.331,3.8
6/6/2016,17:26:10,377417.18,4624760.631,3.8
6/6/2016,17:26:11,377415.62,4624757.921,3.7
6/6/2016,17:26:12,377414.05,4624755.191,3.7
6/6/2016,17:26:13,377412.48,4624752.451,3.7
6/6/2016,17:26:14,377410.9,4624749.711,3.7
6/6/2016,17:26:15,377409.32,4624746.971,3.7
6/6/2016,17:26:16,377407.75,4624744.251,3.7
6/6/2016,17:26:17,377406.18,4624741.541,3.7
6/6/2016,17:26:19,377404.62,4624738.851,3.6
6/6/2016,17:26:20,377403.06,4624736.191,3.5
6/6/2016,17:26:21,377401.52,4624733.561,3.5
6/6/2016,17:26:22,377399.98,4624730.961,3.4
6/6/2016,17:26:23,377398.46,4624728.381,3.4
6/6/2016,17:26:24,377396.93,4624725.791,3.3
6/6/2016,17:26:25,377395.42,4624723.211,3.3
6/6/2016,17:26:26,377393.91,4624720.611,3.2
6/6/2016,17:26:27,377392.39,4624717.981,3.2
6/6/2016,17:26:28,377390.88,4624715.321,3.2
6/6/2016,17:26:29,377389.37,4624712.611,3.1
6/6/2016,17:26:30,377387.86,4624709.851,3.1
6/6/2016,17:26:31,377386.34,4624707.031,2.9
6/6/2016,17:26:32,377384.82,4624704.131,2.9
6/6/2016,17:26:33,377383.3,4624701.141,2.9
6/6/2016,17:26:34,377381.8,4624698.111,2.8
6/6/2016,17:26:36,377380.36,4624695.061,2.8
6/6/2016,17:26:37,377379.03,4624692.041,2.8
6/6/2016,17:26:38,377377.84,4624689.081,2.7
6/6/2016,17:26:39,377376.83,4624686.231,2.6
6/6/2016,17:26:40,377376.04,4624683.521,2.6
6/6/2016,17:26:41,377375.51,4624681.001,2.6
6/6/2016,17:26:42,377375.28,4624678.701,2.7
6/6/2016,17:26:43,377375.39,4624676.661,2.7
6/6/2016,17:26:44,377375.87,4624674.931,2.6
6/6/2016,17:26:45,377376.77,4624673.551,2.5
6/6/2016,17:26:46,377378.11,4624672.541,2.5
6/6/2016,17:26:47,377379.89,4624671.931,2.6
6/6/2016,17:26:48,377382.05,4624671.681,2.7
6/6/2016,17:26:49,377384.5,4624671.791,2.8
6/6/2016,17:26:50,377387.2,4624672.231,2.7
6/6/2016,17:26:52,377390.08,4624672.991,2.7
6/6/2016,17:26:53,377393.06,4624674.041,2.6
6/6/2016,17:26:54,377396.1,4624675.371,2.6
6/6/2016,17:26:55,377399.12,4624676.951,2.7
6/6/2016,17:26:56,377402.06,4624678.781,2.8
6/6/2016,17:26:57,377404.86,4624680.821,2.8
6/6/2016,17:26:58,377407.45,4624683.071,2.9
6/6/2016,17:26:59,377409.77,4624685.491,3.1
6/6/2016,17:27:00,377411.79,4624688.081,3.1
6/6/2016,17:27:01,377413.56,4624690.821,3.2
6/6/2016,17:27:02,377415.1,4624693.671,3.3
6/6/2016,17:27:03,377416.44,4624696.641,3.4
6/6/2016,17:27:04,377417.63,4624699.691,3.4
6/6/2016,17:27:05,377418.7,4624702.811,3.6
6/6/2016,17:27:06,377419.68,4624705.971,3.6
6/6/2016,17:27:07,377420.62,4624709.161,3.6
6/6/2016,17:27:09,377421.53,4624712.361,3.7
6/6/2016,17:27:10,377422.47,4624715.561,3.9
6/6/2016,17:27:11,377423.45,4624718.721,3.9
6/6/2016,17:27:12,377424.53,4624721.831,4.1
6/6/2016,17:27:13,377425.72,4624724.891,4.1
6/6/2016,17:27:14,377427.02,4624727.881,4.3
6/6/2016,17:27:15,377428.42,4624730.821,4.4
6/6/2016,17:27:16,377429.9,4624733.721,4.5
6/6/2016,17:27:17,377431.46,4624736.571,4.6
6/6/2016,17:27:18,377433.08,4624739.401,4.6
6/6/2016,17:27:19,377434.75,4624742.191,4.6
6/6/2016,17:27:20,377436.46,4624744.971,4.8
6/6/2016,17:27:21,377438.21,4624747.741,4.8
6/6/2016,17:27:22,377439.97,4624750.501,4.7
6/6/2016,17:27:23,377441.74,4624753.261,4.9
6/6/2016,17:27:24,377443.5,4624756.031,4.9
6/6/2016,17:27:26,377445.26,4624758.801,4.9
6/6/2016,17:27:27,377447,4624761.601,4.9
6/6/2016,17:27:28,377448.72,4624764.391,4.8
6/6/2016,17:27:29,377450.45,4624767.191,4.9
6/6/2016,17:27:30,377452.17,4624769.991,4.9
6/6/2016,17:27:31,377453.89,4624772.791,4.9
6/6/2016,17:27:32,377455.62,4624775.581,4.7
6/6/2016,17:27:33,377457.36,4624778.361,4.7
6/6/2016,17:27:34,377459.11,4624781.121,4.6
6/6/2016,17:27:35,377460.88,4624783.861,4.5
6/6/2016,17:27:36,377462.67,4624786.581,4.7
6/6/2016,17:27:37,377464.48,4624789.281,4.6
6/6/2016,17:27:38,377466.32,4624791.941,4.6
6/6/2016,17:27:39,377468.19,4624794.581,4.6
6/6/2016,17:27:40,377470.07,4624797.191,4.6
6/6/2016,17:27:41,377471.98,4624799.791,4.8
6/6/2016,17:27:43,377473.9,4624802.371,4.9
6/6/2016,17:27:44,377475.82,4624804.951,4.9
6/6/2016,17:27:45,377477.74,4624807.541,5
6/6/2016,17:27:46,377479.66,4624810.131,5.1
6/6/2016,17:27:47,377481.57,4624812.731,5.2
6/6/2016,17:27:48,377483.47,4624815.351,5.3
6/6/2016,17:27:49,377485.35,4624817.991,5.4
6/6/2016,17:27:50,377487.21,4624820.671,5.4
6/6/2016,17:27:51,377489.04,4624823.381,5.5
6/6/2016,17:27:52,377490.84,4624826.121,5.5
6/6/2016,17:27:53,377492.62,4624828.881,5.6
6/6/2016,17:27:54,377494.4,4624831.651,5.7
6/6/2016,17:27:55,377496.18,4624834.421,5.8
6/6/2016,17:27:56,377497.97,4624837.181,5.8
6/6/2016,17:27:57,377499.78,4624839.901,5.9
6/6/2016,17:27:59,377501.62,4624842.591,6
6/6/2016,17:28:00,377503.49,4624845.221,6.1
6/6/2016,17:28:01,377505.41,4624847.791,6.1
6/6/2016,17:28:02,377507.39,4624850.281,6.2
6/6/2016,17:28:03,377509.44,4624852.691,6.3
6/6/2016,17:28:04,377511.56,4624854.991,6.4
6/6/2016,17:28:05,377513.75,4624857.181,6.4
6/6/2016,17:28:06,377516,4624859.221,6.5
6/6/2016,17:28:07,377518.27,4624861.111,6.6
6/6/2016,17:28:08,377520.53,4624862.811,6.6
6/6/2016,17:28:09,377522.76,4624864.291,6.7
6/6/2016,17:28:10,377524.94,4624865.541,6.7
6/6/2016,17:28:11,377527.03,4624866.531,6.8
6/6/2016,17:28:12,377529.01,4624867.241,6.7
6/6/2016,17:28:13,377530.85,4624867.641,6.7
6/6/2016,17:28:14,377532.53,4624867.711,6.7
6/6/2016,17:28:16,377534.01,4624867.421,6.7
6/6/2016,17:28:17,377535.28,4624866.761,6.6
6/6/2016,17:28:18,377536.3,4624865.701,6.7
6/6/2016,17:28:19,377537.09,4624864.291,6.6
6/6/2016,17:28:20,377537.65,4624862.561,6.6
6/6/2016,17:28:21,377537.97,4624860.551,6.6
6/6/2016,17:28:22,377538.07,4624858.321,6.6
6/6/2016,17:28:23,377537.94,4624855.901,6.6
6/6/2016,17:28:24,377537.61,4624853.331,6.5
6/6/2016,17:28:25,377537.06,4624850.671,6.5
6/6/2016,17:28:26,377536.3,4624847.941,6.4
6/6/2016,17:28:27,377535.34,4624845.191,6.4
6/6/2016,17:28:28,377534.19,4624842.461,6.3
6/6/2016,17:28:29,377532.84,4624839.811,6.3
6/6/2016,17:28:30,377531.31,4624837.261,6.2
6/6/2016,17:28:31,377529.61,4624834.811,6.2
6/6/2016,17:28:33,377527.76,4624832.461,6.1
6/6/2016,17:28:34,377525.79,4624830.181,6.1
6/6/2016,17:28:35,377523.71,4624827.971,6
6/6/2016,17:28:36,377521.56,4624825.801,5.9
6/6/2016,17:28:37,377519.34,4624823.661,5.8
6/6/2016,17:28:38,377517.1,4624821.541,5.8
6/6/2016,17:28:39,377514.84,4624819.411,5.7
6/6/2016,17:28:40,377512.59,4624817.271,5.6
6/6/2016,17:28:41,377510.38,4624815.101,5.5
6/6/2016,17:28:42,377508.22,4624812.891,5.4
6/6/2016,17:28:43,377506.13,4624810.611,5.4
6/6/2016,17:28:44,377504.13,4624808.271,5.4
6/6/2016,17:28:45,377502.2,4624805.871,5.3
6/6/2016,17:28:46,377500.33,4624803.431,5.2
6/6/2016,17:28:47,377498.51,4624800.961,5.1
6/6/2016,17:28:49,377496.72,4624798.451,5.1
6/6/2016,17:28:50,377494.97,4624795.931,5
6/6/2016,17:28:51,377493.24,4624793.401,4.9
6/6/2016,17:28:52,377491.53,4624790.861,4.8
6/6/2016,17:28:53,377489.81,4624788.331,4.8
6/6/2016,17:28:54,377488.08,4624785.811,4.8
6/6/2016,17:28:55,377486.33,4624783.321,4.7
6/6/2016,17:28:56,377484.55,4624780.861,4.7
6/6/2016,17:28:57,377482.75,4624778.431,4.6
6/6/2016,17:28:58,377480.91,4624776.021,4.6
6/6/2016,17:28:59,377479.07,4624773.631,4.7
6/6/2016,17:29:00,377477.22,4624771.241,4.7
6/6/2016,17:29:01,377475.38,4624768.841,4.7
6/6/2016,17:29:02,377473.55,4624766.421,4.8
6/6/2016,17:29:03,377471.75,4624763.971,4.8
6/6/2016,17:29:04,377469.99,4624761.481,4.3
6/6/2016,17:29:06,377468.27,4624758.941,3.9
6/6/2016,17:29:07,377466.6,4624756.341,3.8
6/6/2016,17:29:08,377465,4624753.671,3.8
6/6/2016,17:29:09,377463.47,4624750.921,3.7
6/6/2016,17:29:10,377462.03,4624748.091,3.7
6/6/2016,17:29:11,377460.69,4624745.201,3.7
6/6/2016,17:29:12,377459.48,4624742.301,3.6
6/6/2016,17:29:13,377458.42,4624739.411,3.6
6/6/2016,17:29:14,377457.53,4624736.551,3.5
6/6/2016,17:29:15,377456.84,4624733.771,3.6
6/6/2016,17:29:16,377456.36,4624731.101,3.6
6/6/2016,17:29:17,377456.11,4624728.561,3.5
6/6/2016,17:29:18,377456.12,4624726.191,3.5
6/6/2016,17:29:19,377456.41,4624724.021,3.4
6/6/2016,17:29:20,377456.99,4624722.081,3.5
6/6/2016,17:29:21,377457.9,4624720.401,3.7
6/6/2016,17:29:23,377459.14,4624719.011,3.7
6/6/2016,17:29:24,377460.68,4624717.921,3.6
6/6/2016,17:29:25,377462.48,4624717.121,3.6
6/6/2016,17:29:26,377464.5,4624716.611,3.6
6/6/2016,17:29:27,377466.68,4624716.401,3.6
6/6/2016,17:29:28,377468.99,4624716.481,3.6
6/6/2016,17:29:29,377471.38,4624716.841,3.5
6/6/2016,17:29:30,377473.8,4624717.501,3.6
6/6/2016,17:29:31,377476.21,4624718.451,3.7
6/6/2016,17:29:32,377478.57,4624719.681,3.8
6/6/2016,17:29:33,377480.82,4624721.191,3.9
6/6/2016,17:29:34,377482.93,4624722.991,3.8
6/6/2016,17:29:35,377484.85,4624725.081,3.8
6/6/2016,17:29:36,377486.58,4624727.421,3.8
6/6/2016,17:29:37,377488.16,4624729.991,3.8
6/6/2016,17:29:39,377489.6,4624732.761,3.7
6/6/2016,17:29:40,377490.92,4624735.701,3.7
6/6/2016,17:29:41,377492.16,4624738.771,3.8
6/6/2016,17:29:42,377493.34,4624741.951,3.7
6/6/2016,17:29:43,377494.48,4624745.211,3.7
6/6/2016,17:29:44,377495.61,4624748.511,4.6
6/6/2016,17:29:45,377496.75,4624751.821,4.8
6/6/2016,17:29:46,377497.93,4624755.111,4.8
6/6/2016,17:29:47,377499.17,4624758.351,4.7
6/6/2016,17:29:48,377500.49,4624761.511,4.7
6/6/2016,17:29:49,377501.9,4624764.591,4.7
6/6/2016,17:29:50,377503.4,4624767.581,4.7
6/6/2016,17:29:51,377504.96,4624770.511,4.7
6/6/2016,17:29:52,377506.59,4624773.381,4.8
6/6/2016,17:29:53,377508.26,4624776.201,4.9
6/6/2016,17:29:55,377509.96,4624778.981,4.9
6/6/2016,17:29:56,377511.7,4624781.741,5
6/6/2016,17:29:57,377513.44,4624784.491,5.1
6/6/2016,17:29:58,377515.19,4624787.231,5.2
6/6/2016,17:29:59,377516.93,4624789.981,5.3
6/6/2016,17:30:00,377518.65,4624792.741,5.3
6/6/2016,17:30:01,377520.34,4624795.531,5.4
6/6/2016,17:30:02,377522,4624798.361,5.5
6/6/2016,17:30:03,377523.64,4624801.201,5.6
6/6/2016,17:30:04,377525.26,4624804.041,5.7
6/6/2016,17:30:05,377526.89,4624806.881,5.8
6/6/2016,17:30:06,377528.53,4624809.701,5.8
6/6/2016,17:30:07,377530.19,4624812.491,5.9
6/6/2016,17:30:08,377531.88,4624815.241,5.9
6/6/2016,17:30:09,377533.63,4624817.931,6.1
6/6/2016,17:30:10,377535.43,4624820.551,6.2
6/6/2016,17:30:11,377537.3,4624823.091,6.2
6/6/2016,17:30:13,377539.25,4624825.541,6.2
6/6/2016,17:30:14,377541.29,4624827.881,6.3
6/6/2016,17:30:15,377543.43,4624830.101,6.4
6/6/2016,17:30:16,377545.65,4624832.181,6.4
6/6/2016,17:30:17,377547.91,4624834.091,6.5
6/6/2016,17:30:18,377550.18,4624835.831,6.6
6/6/2016,17:30:19,377552.43,4624837.351,6.6
6/6/2016,17:30:20,377554.64,4624838.641,6.7
6/6/2016,17:30:21,377556.77,4624839.681,6.7
6/6/2016,17:30:22,377558.8,4624840.441,6.8
6/6/2016,17:30:23,377560.68,4624840.901,6.8
6/6/2016,17:30:24,377562.4,4624841.041,6.8
6/6/2016,17:30:25,377563.92,4624840.831,6.8
6/6/2016,17:30:26,377565.21,4624840.261,6.8
6/6/2016,17:30:27,377566.25,4624839.311,6.8
6/6/2016,17:30:29,377567.03,4624837.991,6.8
6/6/2016,17:30:30,377567.57,4624836.361,6.7
6/6/2016,17:30:31,377567.86,4624834.441,6.7
6/6/2016,17:30:32,377567.93,4624832.281,6.6
6/6/2016,17:30:33,377567.76,4624829.931,6.7
6/6/2016,17:30:34,377567.39,4624827.401,6.7
6/6/2016,17:30:35,377566.8,4624824.761,6.6
6/6/2016,17:30:36,377566.02,4624822.031,6.6
6/6/2016,17:30:37,377565.05,4624819.251,6.5
6/6/2016,17:30:38,377563.89,4624816.471,6.4
6/6/2016,17:30:39,377562.55,4624813.731,6.4
6/6/2016,17:30:40,377561.05,4624811.051,6.4
6/6/2016,17:30:41,377559.4,4624808.461,6.4
6/6/2016,17:30:42,377557.61,4624805.951,6.3
6/6/2016,17:30:43,377555.71,4624803.501,6.2
6/6/2016,17:30:44,377553.71,4624801.111,6.2
6/6/2016,17:30:46,377551.64,4624798.761,6.2
6/6/2016,17:30:47,377549.51,4624796.451,6.1
6/6/2016,17:30:48,377547.34,4624794.171,6
6/6/2016,17:30:49,377545.16,4624791.901,5.9
6/6/2016,17:30:50,377542.97,4624789.641,5.8
6/6/2016,17:30:51,377540.81,4624787.381,5.7
6/6/2016,17:30:52,377538.68,4624785.111,5.7
6/6/2016,17:30:53,377536.62,4624782.821,5.5
6/6/2016,17:30:54,377534.61,4624780.511,5.4
6/6/2016,17:30:55,377532.67,4624778.171,5.3
6/6/2016,17:30:56,377530.78,4624775.811,5.2
6/6/2016,17:30:57,377528.94,4624773.431,5.1
6/6/2016,17:30:58,377527.14,4624771.031,5
6/6/2016,17:30:59,377525.37,4624768.621,4.9
6/6/2016,17:31:00,377523.63,4624766.191,4.9
6/6/2016,17:31:01,377521.91,4624763.761,4.8
6/6/2016,17:31:03,377520.2,4624761.311,4.7
6/6/2016,17:31:04,377518.49,4624758.861,4.7
6/6/2016,17:31:05,377516.79,4624756.401,4.7
6/6/2016,17:31:06,377515.08,4624753.941,4.6
6/6/2016,17:31:07,377513.36,4624751.481,4.7
6/6/2016,17:31:08,377511.62,4624749.011,4.6
6/6/2016,17:31:09,377509.88,4624746.551,4.7
6/6/2016,17:31:10,377508.13,4624744.081,4.7
6/6/2016,17:31:11,377506.37,4624741.601,4.5
6/6/2016,17:31:12,377504.61,4624739.131,3.8
6/6/2016,17:31:13,377502.84,4624736.651,3.8
6/6/2016,17:31:14,377501.07,4624734.161,3.7
6/6/2016,17:31:15,377499.3,4624731.671,3.7
6/6/2016,17:31:16,377497.53,4624729.181,3.7
6/6/2016,17:31:17,377495.76,4624726.681,3.7
6/6/2016,17:31:18,377493.99,4624724.181,3.8
6/6/2016,17:31:20,377492.23,4624721.671,3.9
6/6/2016,17:31:21,377490.47,4624719.151,3.6
6/6/2016,17:31:22,377488.71,4624716.641,3.2
6/6/2016,17:31:23,377486.95,4624714.111,3.1
6/6/2016,17:31:24,377485.2,4624711.591,3.1
6/6/2016,17:31:25,377483.45,4624709.061,3.1
6/6/2016,17:31:26,377481.71,4624706.531,3.2
6/6/2016,17:31:27,377479.97,4624704.001,3.2
6/6/2016,17:31:28,377478.23,4624701.471,3.2
6/6/2016,17:31:29,377476.49,4624698.941,3.3
6/6/2016,17:31:30,377474.76,4624696.411,3.3
6/6/2016,17:31:31,377473.03,4624693.881,3.3
6/6/2016,17:31:32,377471.3,4624691.361,3.3
6/6/2016,17:31:33,377469.58,4624688.841,3.3
6/6/2016,17:31:34,377467.85,4624686.321,3.3
6/6/2016,17:31:36,377466.13,4624683.811,3.3
6/6/2016,17:31:37,377464.42,4624681.301,3.3
6/6/2016,17:31:38,377462.71,4624678.791,3.3
6/6/2016,17:31:39,377461,4624676.291,3.3
6/6/2016,17:31:40,377459.29,4624673.801,3.4
6/6/2016,17:31:41,377457.6,4624671.311,3.4
6/6/2016,17:31:42,377455.9,4624668.831,3.3
6/6/2016,17:31:43,377454.21,4624666.361,3.3
6/6/2016,17:31:44,377452.53,4624663.891,3.3
6/6/2016,17:31:45,377450.85,4624661.431,3.3
6/6/2016,17:31:46,377449.18,4624658.981,3.3
6/6/2016,17:31:47,377447.51,4624656.531,3.3
6/6/2016,17:31:48,377445.84,4624654.081,3.3
6/6/2016,17:31:49,377444.18,4624651.641,3.2
6/6/2016,17:31:50,377442.51,4624649.191,3.3
6/6/2016,17:31:52,377440.83,4624646.741,3.2
6/6/2016,17:31:53,377439.15,4624644.281,3.2
6/6/2016,17:31:54,377437.47,4624641.821,3.3
6/6/2016,17:31:55,377435.77,4624639.341,3.2
6/6/2016,17:31:56,377434.07,4624636.851,3.2
6/6/2016,17:31:57,377432.35,4624634.351,3.2
6/6/2016,17:31:58,377430.62,4624631.831,3.3
6/6/2016,17:31:59,377428.87,4624629.291,3.2
6/6/2016,17:32:00,377427.11,4624626.741,3.2
6/6/2016,17:32:01,377425.35,4624624.181,3.2
6/6/2016,17:32:02,377423.57,4624621.611,3.2
6/6/2016,17:32:03,377421.79,4624619.041,3.2
6/6/2016,17:32:04,377420.01,4624616.461,3.1
6/6/2016,17:32:05,377418.24,4624613.901,3.1
6/6/2016,17:32:06,377416.46,4624611.331,3
6/6/2016,17:32:07,377414.69,4624608.781,2.9
6/6/2016,17:32:09,377412.93,4624606.251,2.9
6/6/2016,17:32:10,377411.19,4624603.731,2.9
6/6/2016,17:32:11,377409.45,4624601.231,2.8
6/6/2016,17:32:12,377407.74,4624598.761,2.9
6/6/2016,17:32:13,377406.03,4624596.311,2.9
6/6/2016,17:32:14,377404.34,4624593.881,2.9
6/6/2016,17:32:15,377402.66,4624591.461,2.9
6/6/2016,17:32:16,377400.98,4624589.061,3
6/6/2016,17:32:17,377399.31,4624586.671,3.1
6/6/2016,17:32:18,377397.64,4624584.281,3.2
6/6/2016,17:32:19,377395.98,4624581.901,3.2
6/6/2016,17:32:20,377394.31,4624579.531,3.3
6/6/2016,17:32:21,377392.63,4624577.151,3.1
6/6/2016,17:32:22,377390.95,4624574.781,3
6/6/2016,17:32:23,377389.26,4624572.391,3
6/6/2016,17:32:25,377387.56,4624570.001,2.8
6/6/2016,17:32:26,377385.85,4624567.601,2.8
6/6/2016,17:32:27,377384.13,4624565.181,2.8
6/6/2016,17:32:28,377382.4,4624562.731,2.9
6/6/2016,17:32:29,377380.68,4624560.261,2.8
6/6/2016,17:32:30,377378.95,4624557.761,2.7
6/6/2016,17:32:31,377377.23,4624555.221,2.6
6/6/2016,17:32:32,377375.52,4624552.641,2.7
6/6/2016,17:32:33,377373.81,4624550.011,2.7
6/6/2016,17:32:34,377372.11,4624547.321,2.7
6/6/2016,17:32:35,377370.42,4624544.591,2.8
6/6/2016,17:32:36,377368.75,4624541.791,2.8
6/6/2016,17:32:37,377367.1,4624538.921,2.8
6/6/2016,17:32:38,377365.49,4624536.011,2.9
6/6/2016,17:32:39,377363.96,4624533.071,2.8
6/6/2016,17:32:40,377362.52,4624530.121,2.9
6/6/2016,17:32:42,377361.21,4624527.201,2.9
6/6/2016,17:32:43,377360.07,4624524.321,3
6/6/2016,17:32:44,377359.13,4624521.521,3
6/6/2016,17:32:45,377358.4,4624518.801,3.1
6/6/2016,17:32:46,377357.93,4624516.211,3.1
6/6/2016,17:32:47,377357.75,4624513.761,3
6/6/2016,17:32:48,377357.88,4624511.471,2.8
6/6/2016,17:32:49,377358.35,4624509.381,2.8
6/6/2016,17:32:50,377359.21,4624507.501,2.7
6/6/2016,17:32:51,377360.43,4624505.851,2.6
6/6/2016,17:32:52,377361.97,4624504.441,2.4
6/6/2016,17:32:53,377363.78,4624503.291,2.4
6/6/2016,17:32:54,377365.81,4624502.401,2.3
6/6/2016,17:32:55,377368,4624501.791,2.3
6/6/2016,17:32:56,377370.32,4624501.461,2.3
6/6/2016,17:32:57,377372.7,4624501.431,2.4
6/6/2016,17:32:59,377375.1,4624501.701,2.4
6/6/2016,17:33:00,377377.46,4624502.301,2.4
6/6/2016,17:33:01,377379.74,4624503.211,2.5
6/6/2016,17:33:02,377381.89,4624504.471,2.5
6/6/2016,17:33:03,377383.85,4624506.081,2.5
6/6/2016,17:33:04,377385.59,4624508.031,2.5
6/6/2016,17:33:05,377387.15,4624510.291,2.7
6/6/2016,17:33:06,377388.54,4624512.821,2.6
6/6/2016,17:33:07,377389.8,4624515.591,2.6
6/6/2016,17:33:08,377390.95,4624518.571,2.7
6/6/2016,17:33:09,377392.01,4624521.701,2.7
6/6/2016,17:33:10,377393.02,4624524.961,2.6
6/6/2016,17:33:11,377394,4624528.311,2.5
6/6/2016,17:33:12,377394.97,4624531.721,2.5
6/6/2016,17:33:13,377395.98,4624535.141,2.5
